fk_modul_id;Artengruppe;BV_Art;Fokus;Sphaere;Biol_Fokus_f;Sphaere_f;Progrshort
d5090bca-c42e-440d-b4a6-8adf0e04fa2e;Amphibien/Reptilien;Artenhäufigkeiten;Artengruppen;terrestrisch;Artengruppen;terrestrisch;NPBsR
d5090bca-c42e-440d-b4a6-8adf0e04fa2e;Schmetterlinge;Artenhäufigkeiten;Artengruppen;terrestrisch;Artengruppen;terrestrisch;NPBsR
d5090bca-c42e-440d-b4a6-8adf0e04fa2e;Fische;Artenhäufigkeiten;Artengruppen;terrestrisch;Artengruppen;terrestrisch;NPBsR
d5090bca-c42e-440d-b4a6-8adf0e04fa2e;Käfer;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;NPBsR
d5090bca-c42e-440d-b4a6-8adf0e04fa2e;Andere;Artenhäufigkeiten;Artengruppen;terrestrisch;Artengruppen;terrestrisch;NPBsR
d6d866e5-97a0-457d-af79-062376994a71;Gefäßpflanzen und Farne;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;ForUmMon
d7eaaa11-a64d-4d5e-8fdd-c9aced361ddb;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;TMAP
d7eaaa11-a64d-4d5e-8fdd-c9aced361ddb;Vögel;Artvorkommen;Artengruppen;marin;Artengruppen;marin;TMAP
d983b01c-9fea-4817-b4b2-7e3e9d911d38;Mikroorganismen;taxonomische/phylogenetische Vielfalt;Artengruppen;marin;Artengruppen;marin;BLMP
dc738cd2-fdd3-4733-9840-08bf887de04d;Mollusken;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;TMAP
dcb186a6-c41f-47eb-aca8-0c655f3a1fb6;Heuschrecken;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;InsektMon
dcb186a6-c41f-47eb-aca8-0c655f3a1fb6;Gefäßpflanzen und Farne;Phänologie;Artengruppen;terrestrisch;Artengruppen;terrestrisch;InsektMon
dcb186a6-c41f-47eb-aca8-0c655f3a1fb6;Moose und Flechten;Abundanz der Gemeinschaft;Artengruppen;terrestrisch;Artengruppen;terrestrisch;InsektMon
ddae618b-f9b5-49ac-a074-4ae99b20d29b;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;BLMP
de1e9a86-c765-4d6b-a14a-b6d1076aec47;Andere Wirbellose;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;MonViA
de6c5383-04ec-43ef-a8ab-249b3df3bc40;Käfer;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
de6c5383-04ec-43ef-a8ab-249b3df3bc40;Gefäßpflanzen und Farne;Abundanz der Gemeinschaft;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
e1078e88-8727-4d1b-b67e-2c068c6da757;Regenwürmer;Artenhäufigkeiten;Artengruppen;edaphisch;Artengruppen;edaphisch;MonViA
e1078e88-8727-4d1b-b67e-2c068c6da757;Mikroorganismen;genetische Differenzierung;Artengruppen;edaphisch;Artengruppen;edaphisch;MonViA
e17330bd-5927-473c-9fe5-65df21809e49;Vögel;Artvorkommen;Artengruppen;marin;Artengruppen;marin;BLMP
e56cba82-bfce-4851-a5db-1f87fb969ded;Gefäßpflanzen und Farne;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Gefäßpflanzen und Farne;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Gefäßpflanzen und Farne;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Moose und Flechten;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Moose und Flechten;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Moose und Flechten;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Libellen;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Libellen;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Libellen;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Fische;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Fische;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Fische;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Algen;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Algen;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Algen;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Säugetiere;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Säugetiere;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Säugetiere;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;FFH
e56cba82-bfce-4851-a5db-1f87fb969ded;Vögel;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
